precio,ubicacion,habitaciones,baños,parqueaderos,area,descripcion,tipo_propiedad,ciudad_final,precio_por_m2
4100000000,"cota, parque industrial portos sabana 80, br santa cecilia",5.0,8.0,5.0,18433.98,presentamos confortable casa ubicada dirección vereda pueblo viejo granjas 25 vuelta rio ph cuenta sala comedor estudio 15 baños 12 habitaciones 5 cocinas patio jardín 4 garajes necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Casa en venta,desconocida,222415.3438378473
1235000000,"tocancipa, sector centro, esperanza",6.0,8.0,2.0,641.82,presentamos confortable casa ubicada vereda tibito lugar estratégico cuenta 9 habitaciones 4 cocinas comedor 4 salas 5 baños 3 patios encuentra área lote 1466 cercana lugares estratégicos necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Casa en venta,desconocida,1924215.5121373592
311000000,"florida blanca, boyaca, villa luz",6.0,8.0,1.0,217.2,presentamos confortable casa ubicada barrio san antonio bosa lugar estratégico ciudad cuenta 2 salas 2 comedores 4 cocinas 10 habitaciones 4 baños terraza legalización construcción solo contado cercana centros comerciales colegios hospitales parques necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Casa en venta,bogota,1431860.0368324127
420000000,"campo alegre, calandaima, corzo",11.0,6.0,1.0,220.0,presentamos confortable cuatro pisos ubicada barrio almendros localidad kennedy cuenta cuatro apartamentos independientes azotea zona terraza tanques agua reserva cercano parque dindalito bella vista colegio cafam bella vista colegio jazmín occidental iglesia santa maría rivera centro comercial milenio plaza plaza mercado corabastos necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Casa en venta,cali,1909090.9090909092
350000000,"corzo, vegas de santa ana, nuevo recreo",6.0,4.0,1.0,300.0,presentamos confortable casa ubicada bosa escocia lugar estratégico ciudad cerca caí libertad colegio mixto ciudadanos futuro colegio giovanni antonio ferina colegio brasilia colegio distrital orlando higuita rojas colegio colsubsidio chichala unidad servicio salud uss porvenir dispensario medico sur occidente parque betania bosa parque chicala parque holanda metro bosa tiendas ara tiendas d1 necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Casa en venta,bogota,1166666.6666666667
189545000,"piedra pintada, gratamira, aguacatal",7.0,13.0,1.0,90.4,hermosa amplia casa campestre ciudad ibagué casa lote área construcción 158 cuenta 3 salas 3 comedores3 cocinas 9 habitaciones 5 baños privados2 baños sociales vetustez 29 años supermercados restaurantes tiendas barrio comodidad ideal buen vivir familia esperas conocerlo contáctenos,Casa en venta,ibague,2096736.7256637167
675000000,"chico , castellana, santa bibiana",6.0,3.0,1.0,146.64,presentamos confortable apartamento ubicada sector barrio andes lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta 1 nivel consta 1 garaje 2 depósitos grandes1 habitación baño zona lavandería jardín 4 habitaciones 2 baños 1 garage 2 nivel consta sala comedor 1 estudio cocina integral 3 nivel consta 3 habitaciones 1 baño cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Apartamento en venta,bogota,4603109.656301146
458900000,"porvenir, alameda, morabia",6.0,4.0,1.0,198.32,presentamos confortable casa ubicada sector tibabuyes lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta 3 salas 3 comedores 4 baños 8 habitaciones 3 cocinas patio interior terraza garaje cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Casa en venta,bogota,2313937.071399758
303000000,"ingles, providencia, olaya",6.0,4.0,1.0,217.94,presentamos confortable casa ubicada sector granjas san pablo lugar estratégico ciudad gracias alto flujo peatonal vehicular 3 salas 3 comedor 4 baños 10 habitaciones 5 cocinas 5 patio interior terraza garaje cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Casa en venta,desconocida,1390290.9057538772
760000000,"rosario, boston, recreo",7.0,13.0,2.0,420.0,presentamos casa ubicada barrio chiquinquirá lugar estratégico ciudad barranquilla consta ambiente fresco subdividida 3 apartamentos kiosco patio fondo casa primero apartamento oficina encuentra parte delantera casa 3 habitaciones dos baños privado baño social cocina sala comedor terraza parqueadero enrejado segundo apartamento encuentra parte intermedia acceso independiente sala comedor cocina baño 2 habitaciones patio sala amplia tercer apartamento encuentra segundo piso cuenta sala comedor cocina 3 habitaciones baño auxiliar habitación principal cuenta vestier baño privado patio adicional zona labores fondo casa encuentra kiosco grande buena ventilación patio grande junto kiosco cercana calle murillo iglesia chiquinquirá supermercados barrio parque bonga colegio distrital jose eusebio caro necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Casa en venta,barranquilla,1809523.8095238095
1377000000,"florida, conjunto yaragua, br herradura",6.0,9.0,6.0,1474.0,predio encuentra conformado dos lotes terreno construcciones manzana q lote 7 manzana q lote 9 casa cuenta siguientes dependencias 1 acceso 1 volumen 1 dos pisos altura cuenta 1 depósito 1 cuarto máquinas 1 salón juegos 1 piscina 1 zona social piscina zonas duras 1 2 zonas verdes 1 zona bbq 1 cocina sencilla 1 volumen 3 piso altura terraza cuenta 1 lavamanos 1 ducha 2 baños sociales 1 sauna 1 terraza descubierta 1 volumen 2 2 pisos altura cuenta 2 baños sociales 1 cocina integral 1 zona ropas 1 comedor 1 sala 2 hall 6 alcobas 6 baños privados 1 alcoba servicio 1 baño servicio 1 punto fijo escaleras 1 alcobas 2 balcones 1 patio acabados pisos interiores cerámica 60x60 adoquín exteriores piedra granito muros estucados pintados,Casa en venta,desconocida,934192.6729986431
250265600,"veracruz, nieves, samper",7.0,8.0,2.0,163.8,presentamos confortable apartamento ubicada sector cincuentenario lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta 8 habitaciones 5 baños vista exterior cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Casa en venta,bogota,1527873.0158730159
306000000,"piedra pintada, gratamira, aguacatal",6.0,6.0,1.0,363.0,presentamos confortable casa ubicada sector paz lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta 3 salas 2 comedores 2 baños sociales 11 habitaciones 8 baños privados 2 cocinas patio interior 2 balcones 2 locales deposito cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Casa en venta,bogota,842975.2066115702
550000000,"villa del rio, venecia, . carvajal",6.0,6.0,4.0,238.65,presentamos confortable casa ubicada barrio villanueva tres pisos cada cocina baño lugar estratégico ciudad cuenta 8 habitaciones 3 baños cocina sencilla gabinetes superiores inferiores sala comedor estudio terraza cercana alkosto venecia jumbo malls iglesias parques necesitas bienestar vías acceso avenida boyacá autopista sur contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Casa en venta,bogota,2304630.2116069556
545500000,"mesa, ceibas, cr victoria",6.0,4.0,2.0,355.0,presentamos confortable casa ubicada mesa lugar estratégico ciudad cuenta resaltan características significativas interior ejemplo pisos paredes techos lujo segundo ejemplo cuenta sala comedor cocina 7 habitaciones 3 baños patio garaje cercana lugares estratégicos necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Casa en venta,desconocida,1536619.718309859
1247000000,"cartagena, br san pedro, concepcion",6.0,9.0,4.0,621.74,inmuebles davivienda casa 2 niveles cuenta 3 salas 1 comedor 10 baños 9 habitaciones 1 cocina 1 baño servicio 1 patio 1 terraza 1 balcón 1 piscina 3 garajes ubicado barrio ternera conjunto residencial providencia,Casa en venta,cartagena,2005661.5305433138
380000000,"san jose, . terreros, bosa",7.0,8.0,1.0,76.1,presentamos confortable casa ubicada barrio carbonell localidad bosa casa esquinera dos plantas frente mide 530 metros 1450 metros fondo cuenta local grande baño baldosín cocina baldosín alcoba pintura baño privado obra gris escalera amplia segundo piso segundo piso cuatro habitaciones dos baños obra gris alcoba baño privado división dos cocinas gas agua luz cada piso contador luz independiente tanque agua 500 litros segundo piso totalidad seis alcobas casa queda frente parque cercano parque josé maría carbonell colegio carlos albán holguín sede b surtimax bosa carbonell hospital bosa pablo vi necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Casa en venta,cali,4993429.697766097
1097655000,"mesa, centro, santa barbara",6.0,8.0,5.0,297.9,gran oferta finca grande área terreno mesacundinamarca vereda zapata 6 habitaciones principal aparte propio balcón cada habitación propio baño piscina sauna baño turco kiosco excelente clima buena naturaleza gran cercanía parque makute deportes extremos parque café agroparque sabio mutis escuela auto sol fc supermercados restaurantes tiendas barrio ayudaran tener vida mas cómoda ideal buen vivir familia esperas conocerlo contáctenos,Finca en venta,medellin,3684642.497482377
1500000000,"te presentamos esta confortable casa campestre ubicada en jurisdiccion del municipio de bello, vereda china - via medellin, san pedro de milagros. enclavada en un terreno expansivo de 6.900 mt2 distribuidos en amplias zonas verdes, creando un ambiente perfecto para relajacion y esparcimiento, cuenta con casa principal de dos pisos con una generosa area de 220 mt2 para comodidad y ofrecer una estancia en medio de tranquilidad campestre, ademas cuenta con una casa auxiliar o de visitantes de 49 mt2 brindando opcion flexible de alojar a sus invitados con comodidad y privacidad, adicional brinda alojamiento para personal de mantenimiento con una casa de mayordomo de 68 mt2 lo que asegura que su propiedad en excelentes manos garantizando un mantenimiento optimo y preservacion de su oasis personal. esta propiedad cuenta de un area cultivable de 1.500 mt2 para huertas y frutales. cercano a propiedad se encuentra institucion educativa union, rutas de transporte publico, supermercados y tiendas d1, restaurantes con excelentes miradores, capilla e iglesia san felix y a tan solo 15 minutos de cabecera municipal de san pedro de milagros. no te pierdas oportunidad de adquirir exclusivo inmueble, contactenos hoy mismo para una visita y descubra como esta propiedad puede transformar su vida. area construida total: 355 mts cuadrados. area terreno: 6.900 mts. cuadrados. area cultivable : 1.500 mts cuadrados.",1.0,,,355.0,,Casa campestre en venta,medellin,
305000000,"villa blanca, universal, alboraya",7.0,2.0,1.0,140.0,presentamos confortable casa ubicada barrio ciudadela 20 julio cuenta pisos cerámica acabados cerámica baldosas zonas húmedas baños zona labores casa primer piso apartamento segundo piso buena ventilación protegido techo puntos adicionales eléctricos lámparas led todas puertas buena madera cielo raso pvc cuanto seguridad ambas propiedades ventanas enrejadas terraza enrejada cada servicios independientes cercano calle murillo cerca estación transmetro joaquín barrios centro comercial metrocentro estadio metropolitano necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Casa en venta,medellin,2178571.4285714286
1300000000,"bogota, puente largo, monaco",6.0,8.0,0.0,363.5,excelente casa área terreno metros 36350 área construida amplio frente fondo 7 alcobas pisos laminados madera piso cerámica depósito estrato cinco 5 baños dos privados jacuzzi cocina semi integral gran espacio comedor amplio espacio lavandera espacio parqueadero importantes vías acceso avenida boyacá calle 127 junto avenida suba cerca transmilenio zona altamente valorizada cuenta cerca centros comerciales bulevar niza amplias zonas verdes excelentes acabados valor casa 130000000000,Casa en venta,bogota,3576341.1279229713
3000000,"barranquilla, san jose, san isidro",1.0,0.0,,250.0,,Bodega en arriendo,barranquilla,12000.0
2500000,"candelaria, medellin, boston",1.0,0.0,,110.0,gran oportunidad negocio zona estratégica arrienda bodegalocal comercial reconocido barrio antioquia medellín ubicado piso 2 cuenta excelente acceso visibilidad zona privilegiada pasos centro comercial santafé plazas zona gran afluencia clientes potenciales cerca establecimientos educativos colegio universidad alta circulación estudiantes profesores paradas buses urbanos sólo minutos ofreciendo completa conectividad resto ciudad instalaciones nuevas amplias pisos cemento buena iluminación ventilación ideal tipo negocios bodega taller almacén etc,Bodega en arriendo,medellin,22727.272727272728
2400000,"candelaria, medellin, boston",1.0,0.0,1.0,74.0,bodega arrendar centro ubicada avenida echeverry cerca avenida oriental estación prado metro cuenta área consta puerta garaje entrar vehículo baño piso cerámica lava escobas,Bodega en arriendo,medellin,32432.432432432433
850000,"ditaires, santa catalina, ancon san martin",1.0,0.0,,19.0,alquiler 3 bodegas sector parque estrella perfectas almacenar productos perecederos herramientas electrodomésticos etc alguna inquietud comunícate,Bodega en arriendo,medellin,44736.84210526316
15900000,"simesa, conquistadores, castropol",1.0,1.0,1.0,720.0,bodega arriendoventa medellin sector barrio antioquia excelente bodega contruidos piso baño excelente ubicación cómodas rutas acceso valor arriendo 414900000 2450000000 codigo,Bodega en arriendo o venta,medellin,22083.333333333332
20000000,"esperanza , esperanza, felicidad",1.0,2.0,0.0,1150.0,bodega industrial alto impacto arriendo área construida 1 distribución área oficinas espacios funcionales oficinas administrativas baños instalaciones sanitarias personal zona lavandería aseo área habilitada tareas limpieza mantenimiento ubicación estratégica bodega encuentra bien conectada acceso directo importantes vías av boyacá av esperanza calle 13 facilita distribución movilidad zona,Bodega en arriendo,bogota,17391.304347826088
6000000,"candelaria, medellin, boston",1.0,0.0,,250.0,bodega arriendo medellin uib sector céntrico ciudad fácil acceso vehículos peatones amplios espacios internos posibilidad malacate,Bodega en arriendo,medellin,24000.0
6000000,"laureles, palermo bajo, lleras",1.0,0.0,,300.0,ofrece alquiler excelente bodega ubicada estratégica zona colombia ideal empresas buscan espacio funcional amplio desarrollar actividad área total terreno 300 construcción misma medida 300 bodega cuenta todas comodidades necesarias garantizar éxito negocio área privada 300 bodega ofrece amplio espacio puede adaptar necesidades requerimientos específicos además cuenta baño propio garantizar comodidad empleados clientes así baño auxiliar mayor conveniencia cuanto características internas bodega cuenta servicios básicos necesarios funcionamiento cualquier empresa cuenta agua electricidad gas domiciliario garantiza operación interrupciones todas comodidades necesarias trabajar manera eficiente cuanto ubicación bodega encuentra zona acceso pavimentado facilita traslado mercancías acceso vehículos carga además cercanía zona urbana permite conectado importantes centros comerciales empresariales brinda excelente oportunidad expandir mercado aumentar negocios resumen bodega alquiler ofrece excelente ubicación amplios espacios todas comodidades necesarias garantizar éxito negocio esperas rentarla llevar empresa siguiente nivel contáctanos gusto brindaremos información pierdas oportunidad única mercado inmobiliario colombiano,Bodega en arriendo,desconocida,20000.0
1500000,"laureles, castellana, acacias",1.0,0.0,,60.0,arrienda bodega sector pinos cerca vias san juan 80 cuanta buena iluminación cerca podrás encontrar iglesias bancos restaurantes supermercados,Bodega en arriendo,medellin,25000.0
2500000,"candelaria, san diego, boston",1.0,0.0,,60.0,amplios espacios fácil acceso comercial,Bodega en arriendo,bogota,41666.666666666664
6700000,"candelaria, conquistadores, san diego",1.0,0.0,,180.0,bodega arriendo medellin sector av 33 excelente bodega contruidos baño energía trifasica excelente ubicación cómodas rutas acceso codigo,Bodega en arriendo,medellin,37222.22222222222
55779470,"rionegro, lotus i, porvenir",1.0,1.0,,1923.0,excelente oportunidad arriendo zona franca rionegro bodega lista centro operaciones ideal empresas crecimiento buscan expandir operaciones ubicación privilegiada zona franca rionegro área 1923 1624 bodega 299 mezanine espacio perfecto almacenaje logística producción bodega 254 altura capacidad piso 5 ton x muelles 2 capacidad eléctrica 45kva administración 1 cuota operación 3205 mas iva solo importadores exportadores zona franca cuenta beneficios tributarios arrendatarios,Bodega en arriendo,medellin,29006.484659386377
5500000,"laureles, conquistadores, castellana",1.0,0.0,,230.0,bodega arriendo medellin sector san juan excelente bodega construidos baño altura 2 3 metros energía normal excelente ubicación cómodas rutas acceso canon iva codigo,Bodega en arriendo,medellin,23913.043478260868
2500000,"san pedro, san fernando viejo, penon",1.0,0.0,,210.0,impulsa negocio corazón cali excelente bodega alquiler ubicado estratégicamente vibrante centro cali barrio bretaña amplio local bodega comercial ideal impulsar negocio sector alto flujo gran visibilidad justo frente reconocido colegio antonio josé camacho solo cuadra concurrida calle 15 bodega área equipada baño zona oficios ideal almacenamiento espacio trabajo bodegaje energía trifásica pisos alto tráfico dejes pasar oportunidad hacer crecer negocio mejor punto cali reserva espacio hoy asegura éxito marca ubicación privilegiada comunícate ahora lleva negocio siguiente nivel explore posibilidades infinitas versátil agenda cita,Bodega en arriendo,cali,11904.761904761905
800000,"metropolis, andes, estrada",1.0,0.0,,20.0,vyv ofrece descubre bodega primer piso san fernando trabajar puerta cerrada entrada independiente baño personal espacio perfecto persona necesite lugar privado funcional cocina ideal almacenamiento uso específico contáctanos agenda visita,Bodega en arriendo,desconocida,40000.0
10318000,"san francisco, angeles, a.s.d.",1.0,,0.0,405.0,,Bodega en arriendo,bogota,25476.543209876545
2000000,"tintal a.s.d., predio caldas, morabia",1.0,,0.0,80.0,espectacular bodega ubicada sector fontibon bodega distribucion amplia cuenta 1 pisos 1 bano luces led encuenntra sector comercial alrededor bodegas puede unir bodega arriba formar sola 80 mt cuadrados,Bodega en arriendo,bogota,25000.0
30000000,"laureles, acacias, lorena",1.0,1.0,,680.0,bodega arriendo medellín sector américa excelente bodega 680 mtrs2 construidos baño bodega primer segundo piso 30000000 opcional alquiler bodegas separado alquiler primer piso 20000000 alquiler segundo piso 15000000 excelente ubicación cómodas rutas acceso código,Bodega en arriendo,medellin,44117.64705882353
14000000,"entre amigos, tres esquinas, vegas de san jose",1.0,0.0,,280.0,,Bodega en arriendo,bogota,50000.0
22000000,"centro, portal, loma del barro",1.0,1.0,0.0,784.0,bodega arriendo itagüí sector autopista sur excelente bodega construidos 1 baño excelente ubicación cómodas rutas acceso código,Bodega en arriendo,medellin,28061.224489795917
2500000,"cabecera del llano, san francisco, mejoras publicas",2.0,,0.0,300.0,amplia bodega local comercial tipo negocio cuenta espacios amplios frescos ideal restaurante hoteles bodega quieras convertir valor arriendo mas iva,Bodega en arriendo,medellin,8333.333333333334
4000000,"simesa, conquistadores, san diego",2.0,1.0,0.0,210.0,bodega zonas industriales mas importante medellín bodega cuenta energía trifásica ascensor pasajeros carga portería diurna zona parqueo comunal encuentra cerca carrera 65 calle 30 gran oportunidad empresa negocio,Bodega en arriendo,medellin,19047.619047619046
2500000,"castropol, simesa, conquistadores",2.0,0.0,,100.0,bodega ubicada tercer piso acceso escaleras pocas cuadras estación metro industriales avenida guayabal 30 espacios abiertos buenos acabados buena altura puerta fachada acceso mercancía piso mármol 2 baños cocineta energía trifásica,Bodega en arriendo,medellin,25000.0
9000000,"alejandria, patio bonito, santa maria de angeles",2.0,0.0,,360.0,espaciosa bodega perfecta empresas buscan lugar funcional bien ubicado operaciones situada sector cristo rey tan solo dos cuadras easy 4 sur cuenta ubicación estratégica fácil acceso bodega dispone 2 niveles ofrecen versatilidad adaptarse necesidades comerciales industriales además cuenta 2 entradas esquinas diferentes facilita ingreso manejo logístico incluye zona oficina ideal administrar operaciones mismo lugar 2 baños aseguran comodidad personal estrato comercial ideal almacenes talleres empresas necesiten espacio amplio funcional valor canon iva código cs048 dejes pasar oportunidad contáctanos información agendar visita listos ayudarte encontrar espacio ideal negocio,Bodega en arriendo,bogota,25000.0
12500000,"cucuta, libertadores, caobos",2.0,0.0,,415.0,bodega sector caobos área total aprox consta fachada vidrio portón corredizo 1 oficina 2 baños cafetería área bodegadepósito mezzanine segundo nivel local cuenta instalación eléctrica 220v ideal uso comercial industrial,Bodega en arriendo,cucuta,30120.481927710844
7500000,"santo tomas, centro, san antonio ii",2.0,4.0,0.0,300.0,bodega arriendo energía trifásica resistencia piso 2 toneladas bodega buscas empresa umbral mejores opciones,Bodega en arriendo,desconocida,25000.0
7500000,"candelaria, medellin, villanueva",2.0,0.0,,140.0,bodega sector industrial puerta camión piso concreto espacio potencial crecer expandirse farith copete codigo,Bodega en arriendo,medellin,53571.42857142857
9369748,"manga, bosque, chino",2.0,,0.0,340.0,excelente bodega avenida crisanto luque infraestructura nueva firme ubicación punto estratégico facilidad descargue mercancías vías fácil acceso puntos sector concurrido comercialmente alto tráfico vehículos personas bodega completamente pintada excelente ubicación ofrecemos bodega almacenar inventario forma segura eficiente optimiza logística negocio empresa,Bodega en arriendo o venta,bogota,27558.082352941175
6900000,"alejandria, poblado, patio bonito",2.0,0.0,,180.0,gran oportunidad corazón guayabal arrienda amplia bodega zonas dinámicas bien conectadas medellín ubicada pasos colegios reconocidos centros comerciales rutas transporte público bodega industrial totalmente renovada cuenta acabados primera iluminación led 2 baños completos piso concreto pulido sistema incendios diseño abierto funcional adapta perfectamente talleres bodegas almacenes u oficinas ubicación estratégica guayabal hace ideal cualquier negocio solo minutos autopista norte avenida vegas estación sur permitiendo excelente conexión toda ciudad valle aburrá,Bodega en arriendo,medellin,38333.333333333336
21280000,"santo tomas, centro, san antonio ii",2.0,0.0,,560.0,bodega primer nivel arriendo bodega ofrece excelente oportunidad negocios ofrecen espacio estratégico bodega encuentra ubicación privilegiada cuenta puerta camión piso reforzado 12 metros altura energía trifásica 75 kva buen transporte publico ideal almacenamiento liviano pesado llámanos damos mejor información,Bodega en arriendo,desconocida,38000.0
7500000,"medellin, boston, villanueva",2.0,0.0,,130.0,bodega ubicada sector central medellin zona mixta industrial doble altura area oficinas cerca autopista norte energia trifasica bodega arrendamiento,Bodega en arriendo,medellin,57692.307692307695
14300000,"entre amigos, vegas de san jose, tres esquinas",2.0,2.0,,353.0,bienvenido proximo gran paso hacia exito bodega ubicada unidad cerrada porteria 24 horas garantiza seguridad tranquilidad negocio situada zona alto potencial crecimiento ofrece ubicacion estrategica permitira empresa crezca expanda limitaciones amplio espacio adapta diversas necesidades almacenamiento distribucion incluso proyectos manufactura lugar ideal materializar suenos empresariales llevar negocio siguiente nivel espacio disenado ofrecerte flexibilidad facilidad acceso mientras entorno seguro permitira operar preocupaciones sabemos negocio grandes aspiraciones bodega lienzo blanco perfecto hacerlas realidad dejes pasar oportunidad unica comunicate hoy mismo mas detalles,Bodega en arriendo,desconocida,40509.915014164304
7500000,"entre amigos, centro, dorado",2.0,0.0,,300.0,gran oportunidad moderna bodega industrial óptima ubicación sabaneta presentamos amplia bodega ubicada estratégicamente sabaneta sectores mayor dinamismo comercial industrial ciudad excelentes accesos cercanía centros poblados hacen espacio opción ideal industrias almacenes distribuidoras cuenta 2 amplios luminosos baños ideal trabajo equipo solo minutos encontraremos colegios gran reconocimiento universidades centros comerciales necesidades transporte público pasa puerta facilitando movilidad amplia área maquinaria estantería oficinas parqueo techado cuenta servicios públicos residenciales permite bajo costo operación llame agendar visita espacio alto potencial crecimiento excelente oportunidad inversión negocio zonas mayor proyección ciudad,Bodega en arriendo,medellin,25000.0
26000000,"rionegro, obrero, punto mayor",2.0,1.0,0.0,1000.0,bodega arriendo guarne sector mosquita excelente bodega construidos 2 baños 15 parqueadero energía trifásica 75 kva excelente ubicación cómodas rutas acceso código,Bodega en arriendo,medellin,26000.0
9000000,"vereda san jose, obrero, s3-de-10",2.0,2.0,,250.0,arrienda bodega local rionegro arrienda bodega cuenta amplios espacios acceso vehiculos carga altura adecuada optimizar almacenamiento infraestructura moderna puede adaptar segun necesidades comerciales ademas cercania aeropuerto facilita transporte ideal quieren tener empresa cerca sitio mas informacion comunicate gusto atenderemos,Bodega en arriendo,medellin,36000.0
18000000,"alejandria, poblado, patio bonito",2.0,0.0,,354.0,excelente bodega arriendo medellín sector guayabal cristo rey cuenta área energía trifásica 75kva piso industrial reforzado puerta camión doble altura dos baños poceta aseo ubicado zona industrial residencial facilidad acceso av regional av guayabal ideal empresa,Bodega en arriendo,medellin,50847.457627118645
16500000,"candelaria, simesa, conquistadores",2.0,,0.0,450.0,ubicada poblado bodega ofrece espacio versatil estrategico negocio ideal almacenamiento actividades comerciales ubicacion areas mas prestigiosas ciudad garantiza facil acceso visibilidad bodega disenada adaptarse diversas necesidades empresariales proporcionando entorno funcional eficiente canon iva aplican aprovecha oportunidad fortalecer expandir empresa lugar privilegiado,Bodega en arriendo,medellin,36666.666666666664
55799470,"lotus i, porvenir, lotus",2.0,0.0,,1624.0,valor canon 55799470 iva bodega ubicada excelente zona comercial vigilancia privada 24 h fácil acceso2 mueles cargue descargue capacidad carga piso 5 tonm2red incendios internacentro desarrollo empresarial oriente antioqueño 35 km área metropolitana valle aburrá,Bodega en arriendo,bogota,34359.27955665025
10000000,"galapa, candelaria, br 7 de agosto",2.0,5.0,0.0,600.0,centro logístico rincón ubicada zona industrial villa olímpica municipio galapa bodegas nuevas estrenar,Bodega en arriendo,bogota,16666.666666666668
10000000,"toberin, mazuren, portales del",2.0,0.0,,385.0,excelente bodega britalia norte gran ubicación norte calle 167 sur avenida calle 163b cerca estación transmilenio toberín bodega suma área total aproximada excelentes prestaciones cualquier tipo empresa cuenta dos baños personal opera bodega estrato 3 cod 4090,Bodega en arriendo,bogota,25974.025974025975
11500000,"duitama, floresta, solano",3.0,0.0,,1100.0,,Bodega en arriendo,desconocida,10454.545454545454
3500000,"nueva zelandia, vervenal, san antonio nor - occidental",3.0,0.0,,180.0,excelente oportunidad negocio bodega ubicada barrio verbenal cuenta distribuye dos espacios 1 piso 2 piso 3 baños cuadra cai verbenal cerca ala autopista norte,Bodega en arriendo,bogota,19444.444444444445
3750000034121000,"bodega industrial en dorado area de 1.950 metros construccion total, area libre de bodega a triple altura de 1.704 metros, mas oficinas de 200 metros, mas zona de parqueo privado 170 metros, capacitad d energia de 35 kwa, bodega con tres entradas pisos de alta resistencia,",1.0,,,1.95,,Bodega en arriendo,medellin,
9500000,"vereda san jose, obrero, s3-de-10",3.0,,0.0,175.0,arrienda bodega rionegro arrienda bodega 175 m ubicada cerca aeropuerto rionegro cuenta doble altura hace ideal almacenamiento logistica procesos industriales diseno amplio versatil permite instalacion estantes altos adecuacion entrepiso si requiere gracias ubicacion estrategica ofrece facil acceso vias principales aeropuerto facilitando transporte distribucion mercancias ademas dispone buena iluminacion ventilacion espacio maniobras carga descarga mas informacion comunicate gusto atenderemos,Bodega en arriendo,medellin,54285.71428571428
60800000,"zona centro, aguacatala, bosques de zuniga",3.0,2.0,0.0,1600.0,bodega arriendo itagui sector mayorista excelente bodega contruidos 2 baños malacate capacidad 15 toneladas piso concreto reforzado doble puerta camiòn altura 6 mtrs excelente ubicación cómodas rutas acceso valor 60800000 iva código,Bodega en arriendo,medellin,38000.0
30000000,"candelaria, medellin, villanueva",3.0,,0.0,650.0,bodega ubicada via principal cerca estacion metro ideal empresas buscan maximizar eficiencia logistica proximidad transporte publico facilita acceso empleados clientes mientras ubicacion estrategica mejora distribucion mercancias amplio espacio permite organizacion versatil adaptandose diversas necesidades almacenamiento produccion bodega perfecta negocios valoran conectividad funcionalidad,Bodega en arriendo,medellin,46153.846153846156
9900000,"santa barbara occidental, cedritos, contador",3.0,1.0,0.0,300.0,bodega construida licencia trifasica buena luz ventilacion natural doble altura area lote dociento cincuenta mas mezanine pincluye bodega local cerca autopinorte av calle 129 av calle 134 piso alta resistencia bodega local mezanine baldosa baño local bodega mezanine canon mas iva traves aseguradora inmobiliarias intermediarios abstenerse,Bodega en arriendo,bogota,33000.0
32560000,"centro, rionegro, santa ana",3.0,,0.0,740.0,bodega segundo piso ubicada municipio rioengro sector galeria area posibilidad energia trifasica segun necesidad valor canon 32560000 iva,Bodega en arriendo,medellin,44000.0
17000000,"quinta paredes, primavera occidental, ricaurte",3.0,0.0,,900.0,arriendo bodega zona industrial puente aranda área total construida cuales área libre doble altura área almacenamiento altura sencilla local recepción área oficinas servicios pisos alta resistencia capacidad carga portante 4 tonm² portón doble altura excelente iluminación natural transporte público cercano,Bodega en arriendo,bogota,18888.88888888889
3200000,"santa monica, granada, prados del",3.0,0.0,,302.0,alquila bodega barrio san nicolás uso suelo mixto vocación comercial industrial lote mezzanine oficinas ubicada vía secundaria calle 22 bodega fácil modulación pisos alta resistencia energía trifásica ideal industrias almacenes distribuidoras comerciales bodegas talleres etc,Bodega en arriendo,desconocida,10596.026490066226
